id,text,label,confidence_score,camera_id,location,time,state,split,clean_text,label_encoded,alert_level_HIGH,alert_level_LOW,alert_level_MEDIUM,city_Coimbatore,city_Cuddalore,city_Dindigul,city_Erode,city_Hosur,city_Kanchipuram,city_Karur,city_Kumbakonam,city_Madurai,city_Nagercoil,city_Namakkal,city_Salem,city_Sivakasi,city_Thanjavur,city_Thoothukudi,city_Tiruchirappalli,city_Tirunelveli,city_Tiruppur,city_Vellore,hour
628,Tirunelveli Urban Command Centre log: Vadapalani signal camera flagged unusual activity at 4:00 AM. Female subject under observation.,monitoring,0.18518518518518556,492,45,4:00 AM,Tamil Nadu,test,tirunelveli urban command centre log vadapalani signal camera flagged unusual activity at 400 am female subject under observation,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4
629,"Single female pedestrian identified at SIPCOT industrial area road, Cuddalore at 6:30 PM. Isolated stretch near SIPCOT industrial area road. System flagged for monitoring.",lone_walking_night,0.2592592592592595,112,32,6:30 PM,Tamil Nadu,train,single female pedestrian identified at sipcot industrial area road cuddalore at 630 pm isolated stretch near sipcot industrial area road system flagged for monitoring,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18
630,"Suspicious individual following female subject for 3+ minutes near Coimbatore Gandhipuram bus stop, Karur at 3:00 AM. Police alerted immediately.",being_followed,0.37037037037037024,456,5,3:00 AM,Tamil Nadu,train,suspicious individual following female subject for 3 minutes near coimbatore gandhipuram bus stop karur at 300 am police alerted immediately,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
631,"Night monitoring alert: Lone female pedestrian near Bhavani river walkway, Karur at 12:30 AM. Smart lighting activated along route.",lone_walking_night,0.2962962962962967,726,3,12:30 AM,Tamil Nadu,train,night monitoring alert lone female pedestrian near bhavani river walkway karur at 1230 am smart lighting activated along route,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
632,"Camera detected group harassment at Kumbakonam temple tank road, Karur at 9:00 PM. Female surrounded, unable to proceed. Emergency alert sent.",group_harassment,0.8148148148148149,463,16,9:00 PM,Tamil Nadu,train,camera detected group harassment at kumbakonam temple tank road karur at 900 pm female surrounded unable to proceed emergency alert sent,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21
633,"Gait analysis — Thanjavur Big Temple road, Kanchipuram (9:30 PM): Female shows 78% distress probability. Kanchipuram Police intervention recommended.",suspicious_behavior,0.7407407407407409,877,38,9:30 PM,Tamil Nadu,train,gait analysis thanjavur big temple road kanchipuram 930 pm female shows 78 distress probability kanchipuram police intervention recommended,6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21
634,"Camera network at Goripalayam junction, Sivakasi flagged repeated path overlap at 12:30 AM. Male subject tracked across 3 camera zones.",being_followed,0.6296296296296298,905,9,12:30 AM,Tamil Nadu,train,camera network at goripalayam junction sivakasi flagged repeated path overlap at 1230 am male subject tracked across 3 camera zones,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
635,"TN SafeCity AI behavioural engine: Subject at Medical college lane, Vellore at 10:45 PM showing signs consistent with being followed.",suspicious_behavior,1.0,123,22,10:45 PM,Tamil Nadu,train,tn safecity ai behavioural engine subject at medical college lane vellore at 1045 pm showing signs consistent with being followed,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22
636,"Tamil Nadu SafeCity system: Female detected alone at Erode bus terminus lane, Salem. Time: 8:00 PM. Escort service notification sent via app.",lone_walking_night,0.14814814814814836,672,8,8:00 PM,Tamil Nadu,val,tamil nadu safecity system female detected alone at erode bus terminus lane salem time 800 pm escort service notification sent via app,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20
637,"Camera detected group harassment at Goripalayam junction, Vellore at 5:45 PM. Female surrounded, unable to proceed. Emergency alert sent.",group_harassment,0.2962962962962967,746,9,5:45 PM,Tamil Nadu,train,camera detected group harassment at goripalayam junction vellore at 545 pm female surrounded unable to proceed emergency alert sent,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17
638,"Woman detected walking alone near Vadapalani signal, Karur at 3:00 AM. No companion visible. Area poorly lit. Tamil Nadu Police alert dispatched.",lone_walking_night,0.7777777777777781,801,45,3:00 AM,Tamil Nadu,val,woman detected walking alone near vadapalani signal karur at 300 am no companion visible area poorly lit tamil nadu police alert dispatched,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
639,AI surveillance flagged lone woman walking near Tiruchengode night road in Namakkal at 11:30 PM. Nearest patrol unit notified.,lone_walking_night,0.8518518518518521,114,40,11:30 PM,Tamil Nadu,val,ai surveillance flagged lone woman walking near tiruchengode night road in namakkal at 1130 pm nearest patrol unit notified,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23
640,Karur Urban Command Centre log: Porur flyover footpath camera flagged unusual activity at 3:00 AM. Female subject under observation.,monitoring,0.5555555555555558,370,30,3:00 AM,Tamil Nadu,test,karur urban command centre log porur flyover footpath camera flagged unusual activity at 300 am female subject under observation,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
641,"Two-person tracking alert at VOC Park pathway, Karur: Male suspect pursuing female pedestrian. Duration 5 minutes. Alert: CRITICAL.",being_followed,0.925925925925926,167,44,3:30 AM,Tamil Nadu,train,twoperson tracking alert at voc park pathway karur male suspect pursuing female pedestrian duration 5 minutes alert critical,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
642,"Woman at Erode bus terminus lane, Thanjavur at 10:00 PM near ATM. Transaction completed. Moving normally. Status: SAFE.",safe,0.8148148148148149,763,8,10:00 PM,Tamil Nadu,train,woman at erode bus terminus lane thanjavur at 1000 pm near atm transaction completed moving normally status safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,22
643,"AI pattern detection: Unknown male mirroring woman's path at Avinashi road footpath, Madurai since 2:00 AM. High confidence tracking match.",being_followed,0.6296296296296298,468,2,2:00 AM,Tamil Nadu,train,ai pattern detection unknown male mirroring womans path at avinashi road footpath madurai since 200 am high confidence tracking match,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
644,"Command Centre to field unit: Respond to Coimbatore Gandhipuram bus stop, Nagercoil. Female pedestrian safety alert. Time: 9:00 PM. Priority: HIGH.",being_followed,0.44444444444444464,717,5,9:00 PM,Tamil Nadu,train,command centre to field unit respond to coimbatore gandhipuram bus stop nagercoil female pedestrian safety alert time 900 pm priority high,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21
645,"Unknown vehicle following female pedestrian route near Srirangam temple lane, Cuddalore. Time: 4:00 AM. TN RTO plate analysis underway.",threat_detected,0.22222222222222276,865,35,4:00 AM,Tamil Nadu,train,unknown vehicle following female pedestrian route near srirangam temple lane cuddalore time 400 am tn rto plate analysis underway,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
646,"Command Centre to field unit: Respond to Kumbakonam temple tank road, Tiruchirappalli. Female pedestrian safety alert. Time: 7:45 PM. Priority: HIGH.",being_followed,0.8148148148148149,777,16,7:45 PM,Tamil Nadu,val,command centre to field unit respond to kumbakonam temple tank road tiruchirappalli female pedestrian safety alert time 745 pm priority high,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,19
647,"Single female pedestrian identified at Tirunelveli junction footpath, Nagercoil at 3:00 AM. Isolated stretch near Tirunelveli junction footpath. System flagged for monitoring.",lone_walking_night,0.5185185185185186,392,42,3:00 AM,Tamil Nadu,train,single female pedestrian identified at tirunelveli junction footpath nagercoil at 300 am isolated stretch near tirunelveli junction footpath system flagged for monitoring,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
648,"Female subject near Palayamkottai night road, Salem at 11:00 PM. Security escort confirmed by Salem Police. Status: SAFE.",safe,0.592592592592593,870,26,11:00 PM,Tamil Nadu,train,female subject near palayamkottai night road salem at 1100 pm security escort confirmed by salem police status safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23
649,"TN-TJ camera grid alert — Thoothukudi port road, Tiruppur: Behaviour anomaly at 1:00 AM. Female subject flagged for monitoring.",monitoring,0.6296296296296298,578,39,1:00 AM,Tamil Nadu,val,tntj camera grid alert thoothukudi port road tiruppur behaviour anomaly at 100 am female subject flagged for monitoring,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
650,"Weapon-like object detected near female subject at Sivakasi fireworks factory road, Karur at 10:45 PM. Visual verification requested. Alert: HIGH.",threat_detected,0.37037037037037024,729,34,10:45 PM,Tamil Nadu,train,weaponlike object detected near female subject at sivakasi fireworks factory road karur at 1045 pm visual verification requested alert high,7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22
